Date,Service,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Commentaire annulations,Nombre de trains en retard au départ,Retard moyen des trains en retard au départ,Retard moyen de tous les trains au départ,Commentaire retards au départ,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée,Commentaire retards à l'arrivée,Nombre trains en retard > 15min,Retard moyen trains en retard > 15 (si liaison concurrencée par vol),Nombre trains en retard > 30min,Nombre trains en retard > 60min,Prct retard pour causes externes,Prct retard pour cause infrastructure,Prct retard pour cause gestion trafic,Prct retard pour cause matériel roulant,Prct retard pour cause gestion en gare et réutilisation de matériel,"Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)",Year,Month
2023-09-01,National,PARIS MONTPARNASSE,ST MALO,154.0,95,0,,19,26.493859649,5.0289473684,,11,54.071212121,,,6,88.163888889,4,3,0.0,18.18181818,9.09090909,36.36363636,27.27272727,,2023.0,9.0
2023-09-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,265.0,216,0,,29,27.175862069,2.543287037,,29,45.70862069,6.6166666667,,29,45.70862069,15,7,6.896551720000001,48.27586207,,6.896551720000001,13.79310345,13.79310345,2023.0,9.0
2023-09-01,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,169.0,116,0,,17,5.012745098,1.1067528736,,17,19.018627451,4.3277298851,,9,23.246296296,1,0,0.0,35.294117650000004,17.64705882,29.41176471,11.76470588,5.88235294,2023.0,9.0
2023-09-01,National,STRASBOURG,PARIS EST,116.0,596,2,,370,11.817792793,7.4082630691,,142,25.671361502000003,8.0604834177,,90,32.848703704,42,5,3.52112676,6.33802817,62.67605634,14.08450704,9.15492958,4.225352109999999,2023.0,9.0
2023-09-01,International,FRANCFORT,PARIS EST,232.0,171,1,,91,5.8476190476,3.205952381,,38,38.69254386,11.693253968,,38,38.69254386,20,3,5.26315789,7.894736839999999,78.94736842,5.26315789,2.63157895,0.0,2023.0,9.0
2023-09-01,International,GENEVE,PARIS LYON,192.0,234,0,,158,4.4335443038,3.1851139601,,14,47.051190476,4.1477207977,,14,47.051190476,9,5,21.42857143,14.28571429,14.28571429,50.0,0.0,0.0,2023.0,9.0
2023-09-01,International,ITALIE,PARIS LYON,430.0,30,17,,0,0.0,0.0,,1,0.0,2.5461538462,,1,28.883333333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,9.0
2023-09-01,National,ANNECY,PARIS LYON,226.0,152,0,,1,6.0,0.0394736842,,13,28.46025641,3.5303728070000004,,13,28.46025641,3,0,15.38461538,46.15384615,7.69230769,30.76923077,0.0,0.0,2023.0,9.0
2023-09-01,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,140.0,1061,0,,389,11.016,3.9631165567000006,,174,47.766954023,9.6736255105,,140,56.121904762,69,36,8.04597701,42.52873562999999,17.24137931,17.816091949999997,5.74712644,8.62068966,2023.0,9.0
2023-09-01,National,DIJON VILLE,PARIS LYON,98.0,358,0,,210,8.8802380952,5.3143192488,,50,31.588666667,6.0825352113,,27,47.25,10,6,8.5106383,21.27659574,53.19148936,14.89361702,0.0,2.12765957,2023.0,9.0
2023-09-01,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,78.0,238,1,,85,9.2445098039,3.2957627119,,36,19.105555556,3.5889830508,,16,31.757291667,4,,8.82352941,11.764705879999998,23.529411759999995,20.58823529,8.82352941,26.47058824,2023.0,9.0
2023-09-01,National,LYON PART DIEU,MONTPELLIER,115.0,249,0,,149,16.01442953,,,51,59.308496732,12.34469086,,40,71.489166667,20,14,21.56862745,21.56862745,17.64705882,25.49019608,5.88235294,7.84313725,2023.0,9.0
2023-09-01,National,MARSEILLE ST CHARLES,MARNE LA VALLEE,210.0,284,2,,53,14.458805031,2.449822695,,52,,10.34036643,,,43.704166667,25,10,15.38461538,13.46153846,,17.30769231,11.53846154,7.69230769,2023.0,9.0
2023-09-01,National,NANTES,,132.0,654,1,,165,20.457979798,4.8930576825,,98,57.677380952,9.7974987238,,85,64.55745098,55,33,17.5257732,48.45360825,9.27835052,15.463917529999998,7.216494850000001,2.0618556699999995,2023.0,9.0
2023-09-01,National,PARIS LYON,NIMES,180.0,190,0,,39,20.712393162,3.8754385965,,24,55.682638889,9.2823684211,,23,57.560869565,17,8,8.33333333,33.333333329999995,4.16666667,45.83333333,4.16666667,4.16666667,2023.0,9.0
2023-09-01,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,176.0,225,2,,38,24.527192982,3.5964125561,,35,41.6,7.237668161399999,,29,47.517241379,18,9,11.76470588,47.05882353,5.8823529400000005,11.76470588,11.76470588,11.76470588,2023.0,9.0
2023-09-01,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,63.0,506,2,,68,22.992892157,2.3304563492,,54,31.105246913999995,3.6615410053,,23,59.983333333,18,11,3.77358491,45.28301887,20.75471698,18.86792453,3.77358491,7.54716981,2023.0,9.0
2023-09-01,National,PARIS MONTPARNASSE,TOURS,75.0,185,,,23,18.010144928,1.9293260474,,20,28.225833333,3.2943533698,,8,55.7875,6,2,5.0,50.0,15.0,20.0,0.0,,2023.0,9.0
2023-09-01,National,PARIS MONTPARNASSE,VANNES,157.0,250,1,,50,26.093666667,4.925167336,,40,48.55,8.8915662651,,24,72.604166667,19,9,15.38461538,48.71794872,10.25641026,20.51282051,0.0,5.12820513,2023.0,9.0
2023-09-01,National,PERPIGNAN,PARIS LYON,310.0,229,0,,17,8.6960784314,0.4154294032,,35,48.013809524,8.4652110626,,35,48.013809524,19,7,14.28571429,31.42857143,28.57142857,11.428571430000002,0.0,14.28571429,2023.0,9.0
2023-09-01,National,REIMS,PARIS EST,46.0,237,0,,40,6.7308333333,1.2316455696,,22,21.88030303,3.1886779184,,11,35.403030303,4,,0.0,42.85714286,19.04761905,14.28571429,14.28571429,9.52380952,2023.0,9.0
2023-09-01,National,STRASBOURG,NANTES,328.0,55,0,,18,7.0157407407,2.4063636364,,9,53.964814815,9.6709090909,,9,53.964814815,2,2,44.444444440000005,11.11111111,11.11111111,11.11111111,11.11111111,11.11111111,2023.0,9.0
2023-10-01,International,BARCELONA,PARIS LYON,405.0,62,0,,30,6.3077777778,3.0360215054,,15,28.226666667,8.8760752688,,15,28.226666667,3,1,13.33333333,20.0,33.333333329999995,13.33333333,6.666666670000001,13.33333333,2023.0,10.0
,International,FRANCFORT,PARIS EST,236.0,176,2,,67,5.3706467662,2.1768786127,,41,37.663414634,11.59,,41,37.663414634,17,4,2.43902439,2.43902439,92.68292683,0.0,0.0,2.43902439,,
2023-10-01,International,GENEVE,PARIS LYON,192.0,239,0,,158,2.8020042194,2.079846583,,9,55.172222222,4.0114365411,,9,55.172222222,7,3,11.11111111,33.333333329999995,33.333333329999995,22.222222220000003,0.0,0.0,2023.0,10.0
2023-10-01,International,LAUSANNE,PARIS LYON,230.0,153,1,,106,,2.3897260274,,7,62.219047619,8.97,,7,108.39,3,3,14.28571429,14.28571429,28.57142857,28.57142857,14.28571429,0.0,2023.0,10.0
2023-10-01,International,PARIS LYON,LAUSANNE,345.98,163,9,,16,15.247916667,1.3584415584,,20,35.4,5.9230519481,,20,35.4,9,1,5.263157890000001,47.36842105,10.52631579,15.78947368,10.52631579,10.52631579,2023.0,10.0
2023-10-01,International,STUTTGART,PARIS EST,213.0,48,0,,29,11.064367816,6.5333333333,,,36.131818182,20.557638889,,22,36.131818182,8,3,4.5454545500000005,0.0,86.36363636,0.0,9.09090909,0.0,2023.0,10.0
2023-10-01,International,ZURICH,PARIS LYON,252.0,161,0,,58,1.5,1.0097916667,,5,23.593333333,3.9669791667,,5,23.593333333,1,0,20.0,0.0,80.0,0.0,0.0,0.0,2023.0,10.0
2023-10-01,National,ANGOULEME,PARIS MONTPARNASSE,127.0,343,0,,204,6.1201797386,3.6410818713,,61,24.442349727,5.8868908382,,45,28.24037037,15,,18.03278689,29.50819672,24.59016393,9.83606557,4.91803279,13.1147541,2023.0,10.0
2023-10-01,National,BORDEAUX ST JEAN,TOURCOING,333.0,31,1,,,9.9791666667,1.1661111111,,0,0.0,2.1666666667,,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0,10.0
2023-10-01,National,DUNKERQUE,PARIS NORD,132.0,172,0,,8,12.75,0.6071428571,,14,27.541666667,3.4152777778000005,,11,31.406060606,5,0,0.0,28.57142857,28.57142857,14.28571429,14.28571429,14.28571429,2023.0,10.0
2023-10-01,National,LILLE,MARSEILLE ST CHARLES,293.0,256,0,,70,14.322142857131428,3.830468750035938,,55,35.487534113085715,10.669726562391016,,55,39.63606060603637,24,7,7.272727275818182,19.99999999709091,23.63636363636364,10.909090908181817,14.545454548909092,23.63636363672727,2023.0,10.0
2023-10-01,National,MACON LOCHE,PARIS LYON,94.0,200,0,,104,10.420673077,5.523247863200001,,39,31.330769231,5.511452991499999,,28,38.85,9,4,17.948717950000002,35.897435900000005,35.897435900000005,7.69230769,0.0,2.56410256,2023.0,10.0
2023-10-01,National,MONTPELLIER,LYON PART DIEU,113.0,209,0,,58,11.291954023,3.1646730463,,41,30.754471545,8.3610047847,,31,,12,4,2.43902439,24.3902439,31.70731707,17.07317073,14.63414634,9.75609756,2023.0,10.0
2023-10-01,National,NANTES,PARIS MONTPARNASSE,131.0,669,3,,132,12.646843434,2.2250626566,,87,,6.2669674185,,65,50.506666667,29,15,26.43678161,25.28735632,19.54022989,5.74712644,,9.1954023,2023.0,10.0
2023-10-01,National,NIMES,PARIS LYON,178.0,248,0,,115,12.167246377,5.6903225806,Non communiqué,57,40.589181287,,,45,47.73333333299999,17,9,8.771929819999999,21.05263158,38.596491230000005,14.03508772,8.771929819999999,8.771929819999999,2023.0,10.0
2023-10-01,National,PARIS EST,NANCY,100.0,317,0,,56,14.94702381,2.7060462671,,39,32.081196581,5.4275499474,,27,40.11358024700001,12,7,10.25641026,15.38461538,5.12820513,48.71794872,12.82051282,7.69230769,2023.0,10.0
2023-10-01,National,PARIS EST,STRASBOURG,117.0,637,3,,139,16.152517986,3.5514195584,,96,36.409722222,7.0518927445,,70,45.053571429,32,15,9.375,21.875,8.33333333,32.291666670000005,17.708333330000002,10.41666667,2023.0,10.0
2023-10-01,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,77.0,230,0,,24,22.275694444,1.5015942029,,17,27.235294118,2.2086231884,,7,51.633333333,,2,5.88235294,11.76470588,29.41176471,17.64705882,23.52941176,11.76470588,2023.0,10.0
2023-10-01,National,PARIS LYON,LYON PART DIEU,119.0,750,7,,93,21.153584229,2.4416554509,,54,44.991049383,3.4641318977,,40,56.280833333,26,14,0.0,18.51851852,12.96296296,27.77777778,35.18518519,5.55555556,2023.0,10.0
2023-10-01,National,PARIS LYON,MULHOUSE VILLE,171.0,301,0,,36,17.678703704,1.9586378738,,29,42.577011494,6.3331118494,,22,52.084090909,14,4,10.34482759,27.5862069,3.4482758600000003,31.03448276,13.79310345,13.79310345,2023.0,10.0
2023-10-01,National,PARIS LYON,TOULON,238.0,293,0,,,30.127898551,4.4115472127,,44,63.984090909,10.812229807,,44,63.984090909,28,16,9.09090909,25.0,13.63636364,29.54545455,9.09090909,13.63636364,2023.0,10.0
,National,PARIS LYON,VALENCE ALIXAN TGV,130.0,400,1,,76,30.504605263,5.5632414369,,72,57.680324074,11.51106934,,56,70.319642857,36,21,5.55555556,9.72222222,9.72222222,54.16666667,8.33333333,12.5,,
2023-10-01,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,143.0,1054,0,,156,16.516987179,2.0552340291,,122,31.609289617,4.5532890576,NC,81,40.999794239,42,15,23.52941176,18.48739496,10.08403361,21.00840336,15.12605042,11.76470588,2023.0,10.0
2023-10-01,National,PARIS MONTPARNASSE,LAVAL,78.0,320,1,,47,,1.6289968652,,47,24.629432624,4.0917972832,,23,40.823188406,10,3,19.51219512,24.3902439,17.07317073,,12.19512195,7.31707317,2023.0,10.0
2023-10-01,National,PARIS MONTPARNASSE,NANTES,129.0,632,1,,78,14.88482906,1.5129952456,,73,52.356164384,6.8095087163,,59,61.663841808,40,19,35.616438360000004,20.54794521,21.91780822,10.95890411,6.84931507,,2023.0,10.0
2023-10-01,National,PARIS MONTPARNASSE,ST MALO,155.0,97,0,,16,10.696875,1.4484536082,,6,25.563888889,2.1647766323,,5,28.45,1,0,33.333333329999995,0.0,16.666666669999998,33.333333329999995,0.0,16.666666669999998,2023.0,10.0
2023-10-01,National,PARIS NORD,ARRAS,49.0,522,2,,61,12.571038251,1.2424679487,,55,18.853333333,,,20,34.135,10,3,3.84615385,9.61538462,23.07692308,26.92307692,1.92307692,34.61538462,2023.0,10.0
2023-10-01,National,PARIS NORD,DUNKERQUE,130.0,199,5,,26,14.732692308,1.6465635739,,18,25.222222222000003,2.5103092784,,12,31.833333333,5,0,5.55555556,11.11111111,27.77777778,27.77777778,5.55555556,22.222222220000003,2023.0,10.0
2023-10-01,National,PERPIGNAN,PARIS LYON,309.0,228,1,,35,24.228095238,3.5334801762,,35,50.739047619,8.9482378855,,35,50.739047619,17,8,11.428571430000002,22.857142860000003,25.71428571,11.428571430000002,17.14285714,11.428571430000002,2023.0,10.0
2023-10-01,National,REIMS,PARIS EST,50.0,247,0,,53,9.0786163522,2.0428475034,,46,23.893478261,4.6023616734,,15,53.617777778,9,4,9.302325580000002,48.8372093,13.95348837,,4.651162790000001,9.302325580000002,2023.0,10.0
2023-10-01,National,rennes,LYON PART DIEU,,90,0,,14,6.2345238095,0.9651851852,,7,50.666666667,3.8616666667000006,Non communiqué,7,50.666666667,5,2,28.57142857,42.85714286,0.0,14.28571429,14.28571429,0.0,2023.0,10.0
2023-10-01,National,RENNES,PARIS MONTPARNASSE,98.0,818,1,Non communiqué,400,12.58675,6.1852351738,NC,144,42.100694444,8.3638241309,NC,88,62.316856061,49,31,22.85714286,28.57142857,20.0,12.14285714,7.14285714,9.28571429,2023.0,10.0
2023-10-01,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,169.0,113,0,-,17,5.3549019608,,,14,35.423809524,6.0308035714,,9,47.396296296,4,1,0.0,14.28571429,28.57142857,35.71428571,14.28571429,7.14285714,2023.0,10.0
2023-10-01,International,PARIS EST,FRANCFORT,230.0,175,0,,29,19.317241379,3.2606666667,,40,31.285,11.67952381,,40,31.285000000000004,12,4,8.10810811,18.91891892,54.05405405,8.10810811,2.7027027,8.10810811,2023.0,10.0
2023-10-01,International,PARIS LYON,ZURICH,,143,1,,15,13.473333333,1.055399061,,17,30.759803922,6.4723004695,-,17,30.759803922,4,,5.88235294,47.05882353,11.76470588,17.64705882,11.76470588,5.88235294,2023.0,10.0
2023-10-01,National,ANNECY,PARIS LYON,226.0,161,0,,1,20.0,0.1272916667,,24,27.053472222,6.0433333333,,24,27.053472222,5,1,29.16666667,33.333333329999995,29.16666667,8.33333333,0.0,0.0,2023.0,10.0
2023-10-01,National,AVIGNON TGV,PARIS LYON,161.0,500,3,,291,8.6604238259,5.0655600268,,66,40.496969697,6.3962105969,,45,53.42,26,17,0.0,19.6969697,39.39393939,16.666666669999998,13.63636364,10.60606061,2023.0,10.0
2023-10-01,National,BREST,PARIS MONTPARNASSE,227.0,277,0,,15,11.666666667,0.6367149758,,31,61.441397849000005,8.53852657,,31,61.441397849,19,11,29.03225806,32.258064520000005,19.35483871,6.451612900000001,0.0,12.90322581,2023.0,10.0
2023-10-01,National,CHAMBERY CHALLES LES EAUX,Paris Lyon,173.0,178,0,,55,4.1090909091,1.0968164794,,34,22.787745097999995,5.5309925094,,24,27.053472222,5,1,20.58823529,35.294117650000004,38.23529412,5.88235294,0.0,0.0,2023.0,10.0
2023-10-01,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,173.0,215,0,,19,6.2771929825,0.5547286822,,25,25.593333333,4.1994573643,,21,27.662698413,5,1,8.0,,36.0,16.0,8.0,8.0,2023.0,10.0
2023-10-01,National,LE MANS,PARIS MONTPARNASSE,57.0,476,1,,210,11.379285714,5.15,,110,34.693636364,6.2955197133,,63,53.60132275099999,,15,24.24242424,28.28282828,18.18181818,11.11111111,6.06060606,12.12121212,2023.0,10.0
2023-10-01,National,LILLE,PARIS NORD,69.0,714,6,,161,6.613146997901241,1.3257215243949152,,92,16.958113703788822,3.3575300735305085,,27,31.31728395051852,11,1,,21.103363411304347,39.109926165108696,9.946677602391302,13.289581627608694,11.074651349673914,2023.0,10.0
2023-10-01,National,LYON PART DIEU,RENNES,236.0,90,0,,50,7.263999999999999,4.2014814815,,8,44.379166667,5.1857407407,,8,44.379166667,4,2,25.0,37.5,12.5,25.0,0.0,0.0,2023.0,10.0
2023-10-01,National,MARNE LA VALLEE,LYON PART DIEU,106.0,415,0,,268,9.1875621891,5.4709742351,,74,27.995045045,6.160829307600001,,37,42.745945946,16,7,6.75675676,12.16216216,22.97297297,33.78378378,10.81081081,13.51351351,2023.0,10.0
2023-10-01,National,MARNE LA VALLEE,MARSEILLE ST CHARLES,210.0,289,0,,162,11.486831276,6.5748263889,,61,42.613661202,10.90162037,,61,42.613661202,30,10,,19.67213115,21.31147541,14.75409836,14.75409836,22.95081967,2023.0,10.0
2023-10-01,National,MARSEILLE ST CHARLES,LILLE,288.0,,0,,27,22.09567901244445,2.5742788461375,,50,44.72452160485185,13.549358974616348,,50,42.7269999998,19,7,12.0,24.0,22.0,18.0,8.0,16.0,2023.0,10.0
2023-10-01,National,MARSEILLE ST CHARLES,LYON PART DIEU,104.0,453,0,,109,14.075076452999998,3.1570640177,,71,35.301173709,7.472626931600001,,50,44.372,20,10,8.57142857,24.28571429,30.0,7.14285714,8.57142857,21.42857143,2023.0,10.0
2023-10-01,National,NANTES,STRASBOURG,311.0,57,0,,6,2.6527777778,0.3950292398,,5,38.983333333,6.1143274854,,5,38.983333333,2,1,20.0,20.0,40.0,,0.0,0.0,2023.0,10.0
2023-10-01,National,NICE VILLE,PARIS LYON,346.0,243,0,,28,34.483928571,3.8377410468,,44,54.670833333,11.538429752,,44,54.670833333,23,12,2.27272727,34.09090909,25.0,,15.909090910000002,4.5454545500000005,2023.0,10.0
2023-10-01,National,PARIS EST,REIMS,48.0,247,0,,40,14.957083333,2.4779352227,,46,21.528985507,5.5731443995,,21,35.378571429,7,1,4.444444440000001,35.55555556000001,13.33333333,22.222222220000003,13.33333333,11.11111111,2023.0,10.0
2023-10-01,National,PARIS LYON,NIMES,,201,0,,35,17.803333333,2.8543117745,,42,60.780952381000006,14.475870647,,34,71.684313725,22,12,2.38095238,26.19047619,19.04761905,30.95238095,11.9047619,9.52380952,2023.0,10.0
2023-10-01,National,PARIS MONTPARNASSE,POITIERS,95.0,606,0,,94,15.182801418,1.9772277228,,81,25.804320988,3.7432893289,,46,37.147101449,25,4,23.68421053,17.10526316,10.52631579,25.0,10.52631579,13.15789474,2023.0,10.0
,National,PARIS MONTPARNASSE,RENNES,98.0,781,1,,130,14.593846154,2.0436538462,,99,31.228282828,3.684957265,,55,47.506,28,14,12.12121212,17.17171717,14.14141414,22.22222222,20.2020202,14.14141414,,
2023-10-01,National,PARIS MONTPARNASSE,VANNES,157.0,260,1,,46,14.15942029,2.164993565,,38,34.644736842,6.6525096525,,24,47.479166667,12,7,18.42105263,18.42105263,15.78947368,15.78947368,10.52631579,21.05263158,2023.0,10.0
2023-10-01,National,POITIERS,PARIS MONTPARNASSE,97.0,499,0,-,236,7.4620762712,3.383601071,,99,20.620538721,5.1665662651,,58,27.203448276,16,2,10.638297870000002,25.531914890000003,30.85106383,,5.31914894,12.765957450000002,2023.0,10.0
2023-10-01,National,STRASBOURG,nantes,333.0,58,0,,17,5.5921568627,1.7586206897,-,6,67.125,8.0295977011,,6,67.125,4,3,50.0,33.333333329999995,0.0,16.666666669999998,0.0,0.0,2023.0,10.0
2023-10-01,National,VANNES,PARIS MONTPARNASSE,164.0,285,1,,169,9.9961538462,6.0895759717,,49,56.746598639,11.309246172,,38,69.406578947,22,14,22.44897959,36.73469388,14.28571429,14.28571429,6.122448980000001,6.122448980000001,2023.0,10.0
2023-10-01,International,PARIS LYON,BARCELONA,400.0,62,0,,10,25.748333333,3.9693548387,,8,118.375,15.612903226,,8,118.375,8,6,12.5,37.5,12.5,25.0,12.5,0.0,2023.0,10.0
,International,PARIS LYON,,192.0,244,0,,34,20.915686275,2.7088797814,,26,32.329487179,3.881010929,,26,32.329487179,9,1,3.84615385,30.76923077,19.23076923,26.92307692,11.53846154,7.69230769,,
2023-10-01,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,93.0,575,3,,321,8.0173935618,4.6505272408,,92,36.26557971,6.4659343878,,58,85.89,25,13,26.43678161,22.98850575,24.13793103,5.74712644,13.79310345,6.896551720000001,2023.0,10.0
2023-10-01,,ARRAS,PARIS NORD,51.0,518,4,,251,6.9020584329,3.4210851202,,94,18.317375887,4.3182261209,,37,32.45,16,1,5.31914894,23.40425532,36.17021277,13.83,12.765957450000002,8.5106383,2023.0,10.0
2023-10-01,National,BELLEGARDE (AIN),PARIS LYON,160.0,249,0,,105,4.4303174603,1.9269076305,,20,35.569166667,4.247389558200001,,10,58.12666666700001,8,4,10.0,25.0,40.0,20.0,5.0,0.0,2023.0,10.0
2023-10-01,National,BORDEAUX ST JEAN,Paris Montparnasse,144.0,1100,1,,400,11.000583333,3.915423111900001,,153,33.137690632,5.6348346982,,115,39.612608696,47,14,24.83660131,30.06535948,20.26143791,9.80392157,5.88235294,9.1503268,2023.0,10.0
2023-10-01,National,DIJON VILLE,PARIS LYON,98.0,371,1,,199,5.887269681700001,3.2413949275,,45,21.140740740999995,5.2501811594,,20,31.72,6,2,,20.45454545,31.818181820000003,29.54545455,,0.0,2023.0,10.0
2023-10-01,National,DOUAI,PARIS NORD,75.0,191,2,,70,5.919047619,2.4633156966,,34,19.103431373,4.5085537919,,13,34.894871795,5,1,5.88235294,26.47058824,35.294117650000004,11.76470588,11.76470588,8.82352941,2023.0,10.0
2023-10-01,National,GRENOBLE,PARIS LYON,181.0,201,1,,17,23.764705882,2.022,,36,37.119907407,8.7299166667,,26,46.230769231,14,,19.44444444,25.0,25.0,25.0,5.55555556,0.0,2023.0,10.0
2023-10-01,National,LILLE,LYON PART DIEU,182.0,382,0,,179,8.255493482294971,3.373952879608377,,62,27.17148510274302,6.116797556740576,,32,42.225520833125,14,5,8.064516133548388,,20.967741932258065,35.48387096612903,12.90322580903226,12.90322581,2023.0,10.0
2023-10-01,National,LYON PART DIEU,LILLE,190.0,331,1,,255,12.819869280881568,9.94094794099394,,88,37.59908418930589,12.71027713019394,,,41.67747747772973,28,11,9.090909087272726,23.863636364545453,30.681818179545456,15.909090912272728,11.363636359545454,9.090909087272726,2023.0,10.0
2023-10-01,National,LYON PART DIEU,PARIS LYON,119.0,750,8,,318,8.5637840671,3.8115471358,,64,45.75,4.9938204781,,48,56.258680556,32,,4.76190476,20.63492063,12.6984127,30.15873016,20.63492063,11.11111111,2023.0,10.0
2023-10-01,National,MARSEILLE ST CHARLES,TOURCOING,289.0,31,0,,9,39.935185185,11.413978495,,10,,21.0,,10,58.7,6,4,0.0,10.0,10.0,20.0,60.0,0.0,2023.0,10.0
2023-10-01,National,NANCY,PARIS EST,100.0,305,0,,78,9.7258547009,,,37,30.814414414,4.0710928962,,29,35.473563218,14,2,8.10810811,40.54054054,2.7027027,27.02702703,8.10810811,13.51351351,2023.0,10.0
2023-10-01,National,PARIS LYON,AVIGNON TGV,159.0,492,0,,53,31.883647799,3.2129065041,,49,49.805102041,6.0760162602,,46,52.166666667,27,14,4.16666667,18.75,10.41666667,35.41666667,22.91666667,8.33333333,2023.0,10.0
2023-10-01,National,PARIS LYON,MACON LOCHE,93.0,222,0,,26,16.899358974,,,24,27.573611111,4.6986486486,,15,37.966666667,5,3,8.695652169999999,8.695652169999999,21.73913043,43.47826087,13.04347826,4.34782609,2023.0,10.0
2023-10-01,National,PARIS LYON,MARSEILLE ST CHARLES,194.0,660,0,,78,25.983333333,2.8190151515,,74,53.995720721,,,74,53.995720721,,,4.05405405,25.67567568,10.81081081,32.432432430000006,18.91891892,8.10810811,2023.0,10.0
2023-10-01,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,89.0,548,0,NC,68,14.742156863,1.4814476886,,70,29.23547619,4.5746958637,,42,42.940873016,22,9,27.41935484,,20.96774194,20.96774194,9.67741935,6.451612900000001,2023.0,10.0
2023-10-01,National,PARIS MONTPARNASSE,ANGOULEME,126.0,302,0,,41,15.273577235999998,1.7179359823,,35,,5.515397351,,23,49.47101449299999,13,2,20.58823529,14.70588235,14.70588235,20.58823529,11.76470588,17.64705882,2023.0,10.0
2023-10-01,National,PARIS MONTPARNASSE,BREST,230.0,280,1,,48,16.0125,2.1,,30,42.05,5.7258064516,,30,70.89,18,5,36.66666667,6.666666670000001,6.666666670000001,16.666666669999998,13.33333333,20.0,2023.0,10.0
2023-10-01,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,179.0,223,0,NC,32,16.649479167,2.0379671151,,27,30.685185185,4.899103139,,24,,9,1,40.74074074,3.7037037,,29.62962963,11.11111111,,2023.0,10.0
2023-10-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,269.0,218,1,,27,19.944444443999995,2.0733486943,,27,40.146296296,4.9869431644,,27,40.146296296,13,8,19.23076923,42.30769231,19.23076923,11.53846154,7.69230769,0.0,2023.0,10.0
2023-10-01,National,ST MALO,PARIS MONTPARNASSE,151.0,98,,,8,13.479166667,0.9591836735,Non communiqué,10,27.563333333,4.912244898,,6,37.275,2,1,30.0,20.0,20.0,20.0,0.0,10.0,2023.0,10.0
2023-10-01,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,271.0,223,0,,19,13.173684211,1.0390881913,,27,40.027160494,6.5177130045,,27,40.027160494,15,3,37.03703704,37.03703704,7.407407409999999,0.0,11.11111111,7.407407409999999,2023.0,10.0
2023-10-01,National,TOURCOING,BORDEAUX ST JEAN,301.0,31,0,Non communiqué,2,2.0,,,2,17.158333333,2.5344086022,,2,17.158333333,0,0,0.0,50.0,0.0,50.0,0.0,,2023.0,10.0
2023-10-01,National,TOURS,PARIS MONTPARNASSE,76.0,198,0,Non communiqué,18,5.9953703704,0.5576599327,,41,13.039430894,3.952356902400001,,10,26.581666667,2,0,13.79310345,10.34482759,55.17241378999999,13.79310345,6.896551720000001,0.0,2023.0,10.0
2023-10-01,International,PARIS EST,,207.0,49,0,,13,11.564102564,3.1278911565,,27,31.985802469,20.901020408,,27,31.985802469,10,3,0.0,25.92592593,48.14814815,22.22222222,3.7037037,0.0,2023.0,10.0
2023-10-01,National,AIX EN PROVENCE TGV,PARIS LYON,184.0,487,3,,302,10.012913907,6.3577823691,,57,57.187134503,8.2338842975,,56,57.926785714,35,21,0.0,29.8245614,28.07017544,14.03508772,19.29824561,8.771929819999999,2023.0,10.0
2023-10-01,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,79.0,235,0,,97,10.490206186,4.2786524823,,35,24.190952381,4.4075886525,,14,46.977380952,11,2,3.03030303,3.03030303,33.333333329999995,30.3030303,12.12121212,18.18181818,2023.0,10.0
2023-10-01,National,LYON PART DIEU,MARSEILLE ST CHARLES,104.0,486,0,,247,11.573279352,,,118,32.53559322,9.0251033058,,87,39.386590038,37,13,5.17241379,20.68965517,39.65517241,10.34482759,11.20689655,12.93103448,2023.0,10.0
2023-10-01,National,MARSEILLE ST CHARLES,MARNE LA VALLEE,209.0,292,1,,41,31.40203252,4.1194730813,,51,53.833986928,11.294329897,,51,53.833986928,23,14,9.80392157,25.49019608,17.64705882,17.64705882,19.60784314,9.80392157,2023.0,10.0
